Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21 Sign Up,2017-11-13 11:42:57,2017-11-13 11:42:57,0.239s,PASSED
Statement - date = new java.util.Date(),Chrome 62.0.3202.89,\u0E40\u0E01\u0E47\u0E1A\u0E40\u0E27\u0E25\u0E32\u0E1B\u0E31\u0E08\u0E38\u0E1A\u0E31\u0E19\u0E02\u0E2D\u0E07\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 11:42:57,2017-11-13 11:42:57,0.008s,PASSED
Statement - df = new java.text.SimpleDateFormat(),Chrome 62.0.3202.89,\u0E40\u0E01\u0E47\u0E1A\u0E40\u0E27\u0E25\u0E32\u0E1B\u0E31\u0E08\u0E38\u0E1A\u0E31\u0E19\u0E02\u0E2D\u0E07\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 11:42:57,2017-11-13 11:42:57,0.013s,PASSED
"Statement - df.applyPattern(""ddmmyyyyHHmmss"")",Chrome 62.0.3202.89,\u0E40\u0E01\u0E47\u0E1A\u0E40\u0E27\u0E25\u0E32\u0E1B\u0E31\u0E08\u0E38\u0E1A\u0E31\u0E19\u0E02\u0E2D\u0E07\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 11:42:57,2017-11-13 11:42:57,0.001s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Username,2017-11-13 11:42:57,2017-11-13 11:42:58,0.664s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 11:42:58,2017-11-13 11:42:58,0.262s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 11:42:58,2017-11-13 11:42:58,0.234s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E0A\u0E37\u0E48\u0E2D,2017-11-13 11:42:58,2017-11-13 11:42:58,0.266s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E19\u0E32\u0E21\u0E2A\u0E01\u0E38\u0E25,2017-11-13 11:42:58,2017-11-13 11:42:59,0.318s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E2D\u0E35\u0E40\u0E21\u0E25,2017-11-13 11:42:59,2017-11-13 11:42:59,0.409s,PASSED
selectOptionByValue,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E04\u0E33\u0E16\u0E32\u0E21,2017-11-13 11:42:59,2017-11-13 11:42:59,0.347s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E04\u0E33\u0E15\u0E2D\u0E1A,2017-11-13 11:42:59,2017-11-13 11:43:00,0.208s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 11:43:00,2017-11-13 11:43:00,0.491s,FAILED
uploadFile,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E23\u0E39\u0E1B\u0E20\u0E32\u0E1E\u0E08\u0E32\u0E01\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 11:43:00,2017-11-13 11:43:00,0.350s,FAILED
,,,,,,
Test Cases/2. Login/Login,Chrome 62.0.3202.89,,2017-11-13 11:43:01,2017-11-13 11:43:32,31.485s,FAILED
openBrowser,Chrome 62.0.3202.89,\u0E40\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:43:01,2017-11-13 11:43:01,0.002s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,\u0E02\u0E22\u0E32\u0E22\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:43:01,2017-11-13 11:43:01,0.000s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,\u0E40\u0E02\u0E49\u0E32\u0E2A\u0E39\u0E48 URL,2017-11-13 11:43:01,2017-11-13 11:43:01,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 login,2017-11-13 11:43:01,2017-11-13 11:43:32,30.988s,FAILED
,,,,,,
Test Cases/3. Menu Text Prediction/Single Verbatim with login,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:47:02,3m - 29.798s,FAILED
openBrowser,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:43:32,0.002s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:43:32,0.019s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:43:32,0.010s,NOT_RUN
click,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:43:32,0.001s,NOT_RUN
setText,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:43:32,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,login,2017-11-13 11:43:32,2017-11-13 11:43:32,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,,2017-11-13 11:43:32,2017-11-13 11:43:32,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Predict,2017-11-13 11:43:32,2017-11-13 11:44:03,31.098s,FAILED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19 Verbatim is not null,2017-11-13 11:44:03,2017-11-13 11:44:06,2.380s,FAILED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Predict,2017-11-13 11:44:06,2017-11-13 11:44:37,30.884s,FAILED
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Predict,2017-11-13 11:44:37,2017-11-13 11:45:08,30.998s,FAILED
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E1C\u0E25\u0E25\u0E31\u0E1E\u0E18\u0E4C Predict \u0E1A\u0E23\u0E23\u0E17\u0E31\u0E14\u0E17\u0E35\u0E48 1,2017-11-13 11:45:08,2017-11-13 11:45:28,20.727s,FAILED
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E1C\u0E25\u0E25\u0E31\u0E1E\u0E18\u0E4C Predict \u0E1A\u0E23\u0E23\u0E17\u0E31\u0E14\u0E17\u0E35\u0E48 2,2017-11-13 11:45:28,2017-11-13 11:45:49,20.775s,FAILED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Predict,2017-11-13 11:45:49,2017-11-13 11:46:20,31.005s,FAILED
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 predict,2017-11-13 11:46:20,2017-11-13 11:46:20,0.154s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E1C\u0E25\u0E25\u0E31\u0E1E\u0E18\u0E4C Predict \u0E1A\u0E23\u0E23\u0E17\u0E31\u0E14\u0E17\u0E35\u0E48 2,2017-11-13 11:46:20,2017-11-13 11:46:41,20.747s,FAILED
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E1C\u0E25\u0E25\u0E31\u0E1E\u0E18\u0E4C critical,2017-11-13 11:46:41,2017-11-13 11:47:02,20.711s,FAILED
closeBrowser,Chrome 62.0.3202.89,,2017-11-13 11:47:02,2017-11-13 11:47:02,0.001s,NOT_RUN
,,,,,,
Test Cases/3. Menu Text Prediction/Upload File without labelling,Chrome 62.0.3202.89,,2017-11-13 11:47:02,2017-11-13 11:47:33,31.259s,FAILED
openBrowser,Chrome 62.0.3202.89,\u0E40\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:47:02,2017-11-13 11:47:02,0.001s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,\u0E02\u0E22\u0E32\u0E22\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:47:02,2017-11-13 11:47:02,0.000s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,\u0E40\u0E02\u0E49\u0E32\u0E2A\u0E39\u0E48 URL,2017-11-13 11:47:02,2017-11-13 11:47:02,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 11:47:02,2017-11-13 11:47:02,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Username,2017-11-13 11:47:02,2017-11-13 11:47:02,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 11:47:02,2017-11-13 11:47:02,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 11:47:02,2017-11-13 11:47:02,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E40\u0E21\u0E19\u0E39 Text Prediction,2017-11-13 11:47:02,2017-11-13 11:47:33,30.922s,FAILED
,,,,,,
Test Cases/3. Menu Text Prediction/Upload File with labelling,Chrome 62.0.3202.89,,2017-11-13 11:47:33,2017-11-13 11:48:05,31.289s,FAILED
openBrowser,Chrome 62.0.3202.89,\u0E40\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:47:34,2017-11-13 11:47:34,0.001s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,\u0E02\u0E22\u0E32\u0E22\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:47:34,2017-11-13 11:47:34,0.001s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,\u0E40\u0E02\u0E49\u0E32\u0E2A\u0E39\u0E48 URL,2017-11-13 11:47:34,2017-11-13 11:47:34,0.015s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 11:47:34,2017-11-13 11:47:34,0.001s,NOT_RUN
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Username,2017-11-13 11:47:34,2017-11-13 11:47:34,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 11:47:34,2017-11-13 11:47:34,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 11:47:34,2017-11-13 11:47:34,0.006s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E40\u0E21\u0E19\u0E39 Text Prediction,2017-11-13 11:47:34,2017-11-13 11:48:05,30.944s,FAILED
,,,,,,
Test Cases/3. Menu Text Prediction/Multiple Verbatim Predicted Result (Predicted in detail),Chrome 62.0.3202.89,,2017-11-13 11:48:05,2017-11-13 11:48:44,38.956s,FAILED
openBrowser,Chrome 62.0.3202.89,\u0E40\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:48:05,2017-11-13 11:48:05,0.001s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,\u0E02\u0E22\u0E32\u0E22\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,\u0E40\u0E02\u0E49\u0E32\u0E2A\u0E39\u0E48 URL,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Username,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E40\u0E21\u0E19\u0E39 Text Prediction,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01 Upload file,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
uploadFile,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E44\u0E1F\u0E25\u0E4C Excel,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Upload,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 62.0.3202.89,\u0E23\u0E2D\u0E43\u0E2B\u0E49\u0E41\u0E16\u0E1A\u0E14\u0E33\u0E40\u0E19\u0E34\u0E19\u0E01\u0E32\u0E23\u0E2B\u0E32\u0E22\u0E44\u0E1B,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21\u0E1B\u0E34\u0E14\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E23\u0E13\u0E35 API \u0E1C\u0E34\u0E14\u0E1E\u0E25\u0E32\u0E14,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
selectOptionByIndex,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E1B\u0E23\u0E30\u0E40\u0E20\u0E17 Sheet,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
waitForElementPresent,Chrome 62.0.3202.89,\u0E23\u0E2D\u0E43\u0E2B\u0E49\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E1B\u0E23\u0E32\u0E01\u0E0E\u0E02\u0E36\u0E49\u0E19\u0E21\u0E32,2017-11-13 11:48:05,2017-11-13 11:48:05,0.016s,NOT_RUN
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19 Your file is verified,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21\u0E1B\u0E34\u0E14\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 62.0.3202.89,\u0E23\u0E2D\u0E43\u0E2B\u0E49\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E2B\u0E32\u0E22\u0E44\u0E1B,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
waitForElementPresent,Chrome 62.0.3202.89,\u0E21\u0E35\u0E2A\u0E31\u0E0D\u0E25\u0E31\u0E01\u0E29\u0E13\u0E4C\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07\u0E2B\u0E21\u0E32\u0E22\u0E16\u0E39\u0E01\u0E15\u0E49\u0E2D\u0E07\u0E2A\u0E35\u0E40\u0E02\u0E35\u0E22\u0E27,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
scrollToElement,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E21\u0E32\u0E22\u0E31\u0E07\u0E1B\u0E38\u0E48\u0E21 Start,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E01\u0E14\u0E1B\u0E38\u0E48\u0E21 Start,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
waitForElementNotPresent,Chrome 62.0.3202.89,\u0E23\u0E2D\u0E08\u0E19\u0E01\u0E27\u0E48\u0E32\u0E01\u0E32\u0E23\u0E42\u0E2B\u0E25\u0E14\u0E40\u0E2A\u0E23\u0E47\u0E08\u0E2A\u0E34\u0E49\u0E19,2017-11-13 11:48:05,2017-11-13 11:48:05,0.000s,NOT_RUN
waitForElementPresent,Chrome 62.0.3202.89,\u0E23\u0E2D Select All \u0E1B\u0E23\u0E32\u0E01\u0E0E,2017-11-13 11:48:05,2017-11-13 11:48:13,7.313s,PASSED
click,Chrome 62.0.3202.89,Un-Check  Select all,2017-11-13 11:48:13,2017-11-13 11:48:44,30.849s,FAILED
,,,,,,
Test Cases/4. Menu User Management/Search user list,Chrome 62.0.3202.89,,2017-11-13 11:48:44,2017-11-13 11:50:20,1m - 36.096s,FAILED
openBrowser,Chrome 62.0.3202.89,\u0E40\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:48:44,2017-11-13 11:48:44,0.001s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,\u0E02\u0E22\u0E32\u0E22\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07 \u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:48:44,2017-11-13 11:48:44,0.001s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,\u0E40\u0E02\u0E49\u0E32\u0E2A\u0E39\u0E48 URL,2017-11-13 11:48:44,2017-11-13 11:48:44,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,login,2017-11-13 11:48:44,2017-11-13 11:48:44,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,login,2017-11-13 11:48:44,2017-11-13 11:48:44,0.000s,NOT_RUN
setText,Chrome 62.0.3202.89,login,2017-11-13 11:48:44,2017-11-13 11:48:44,0.000s,NOT_RUN
submit,Chrome 62.0.3202.89,login,2017-11-13 11:48:44,2017-11-13 11:48:44,0.000s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E40\u0E21\u0E19\u0E39 UserManagement,2017-11-13 11:48:44,2017-11-13 11:49:15,31.024s,FAILED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E0A\u0E48\u0E2D\u0E07 Search,2017-11-13 11:49:15,2017-11-13 11:49:46,31.305s,FAILED
verifyElementNotPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E44\u0E21\u0E48\u0E21\u0E35\u0E23\u0E32\u0E22\u0E01\u0E32\u0E23\u0E41\u0E2A\u0E14\u0E07\u0E1C\u0E25,2017-11-13 11:49:46,2017-11-13 11:49:46,0.074s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E0A\u0E48\u0E2D\u0E07 Search,2017-11-13 11:49:46,2017-11-13 11:50:17,31.097s,FAILED
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E21\u0E35\u0E0A\u0E37\u0E48\u0E2D\u0E2D\u0E22\u0E39\u0E48\u0E43\u0E19\u0E23\u0E30\u0E1A\u0E1A,2017-11-13 11:50:17,2017-11-13 11:50:20,2.382s,FAILED
closeBrowser,Chrome 62.0.3202.89,\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 11:50:20,2017-11-13 11:50:20,0.001s,NOT_RUN
,,,,,,
Test Cases/4. Menu User Management/Change role and status,Chrome 62.0.3202.89,,2017-11-13 11:50:20,2017-11-13 11:50:51,31.350s,FAILED
