Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 62.0.3202.89,\u0E15\u0E23\u0E27\u0E08\u0E2A\u0E2D\u0E1A\u0E1C\u0E25\u0E25\u0E31\u0E1E\u0E18\u0E4C critical,2017-11-13 12:19:39,2017-11-13 12:19:39,0.047s,PASSED
closeBrowser,Chrome 62.0.3202.89,,2017-11-13 12:19:39,2017-11-13 12:19:39,0.004s,NOT_RUN
,,,,,,
Test Cases/2. Login/Sign Up,Chrome 62.0.3202.89,,2017-11-13 12:19:39,2017-11-13 12:19:49,9.990s,PASSED
openBrowser,Chrome 62.0.3202.89,\u0E40\u0E1B\u0E34\u0E14\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 12:19:40,2017-11-13 12:19:40,0.002s,NOT_RUN
maximizeWindow,Chrome 62.0.3202.89,\u0E02\u0E22\u0E32\u0E22\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E40\u0E1A\u0E23\u0E32\u0E40\u0E0B\u0E2D\u0E23\u0E4C,2017-11-13 12:19:40,2017-11-13 12:19:40,0.002s,NOT_RUN
navigateToUrl,Chrome 62.0.3202.89,\u0E40\u0E02\u0E49\u0E32\u0E2A\u0E39\u0E48 URL,2017-11-13 12:19:40,2017-11-13 12:19:40,0.001s,NOT_RUN
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21 Login,2017-11-13 12:19:40,2017-11-13 12:19:40,0.211s,PASSED
scrollToElement,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E48\u0E2D\u0E19\u0E2B\u0E19\u0E49\u0E32\u0E15\u0E48\u0E32\u0E07\u0E21\u0E32\u0E22\u0E31\u0E07\u0E1B\u0E38\u0E48\u0E21 Sign Up,2017-11-13 12:19:40,2017-11-13 12:19:40,0.094s,PASSED
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21 Sign Up,2017-11-13 12:19:40,2017-11-13 12:19:40,0.229s,PASSED
Statement - date = new java.util.Date(),Chrome 62.0.3202.89,\u0E40\u0E01\u0E47\u0E1A\u0E40\u0E27\u0E25\u0E32\u0E1B\u0E31\u0E08\u0E38\u0E1A\u0E31\u0E19\u0E02\u0E2D\u0E07\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 12:19:40,2017-11-13 12:19:40,0.007s,PASSED
Statement - df = new java.text.SimpleDateFormat(),Chrome 62.0.3202.89,\u0E40\u0E01\u0E47\u0E1A\u0E40\u0E27\u0E25\u0E32\u0E1B\u0E31\u0E08\u0E38\u0E1A\u0E31\u0E19\u0E02\u0E2D\u0E07\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 12:19:40,2017-11-13 12:19:40,0.014s,PASSED
"Statement - df.applyPattern(""ddmmyyyyHHmmss"")",Chrome 62.0.3202.89,\u0E40\u0E01\u0E47\u0E1A\u0E40\u0E27\u0E25\u0E32\u0E1B\u0E31\u0E08\u0E38\u0E1A\u0E31\u0E19\u0E02\u0E2D\u0E07\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 12:19:40,2017-11-13 12:19:40,0.004s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Username,2017-11-13 12:19:40,2017-11-13 12:19:41,0.340s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:41,2017-11-13 12:19:41,0.344s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:41,2017-11-13 12:19:41,0.326s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E0A\u0E37\u0E48\u0E2D,2017-11-13 12:19:41,2017-11-13 12:19:42,0.278s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E19\u0E32\u0E21\u0E2A\u0E01\u0E38\u0E25,2017-11-13 12:19:42,2017-11-13 12:19:42,0.244s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E2D\u0E35\u0E40\u0E21\u0E25,2017-11-13 12:19:42,2017-11-13 12:19:42,0.334s,PASSED
selectOptionByValue,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E04\u0E33\u0E16\u0E32\u0E21,2017-11-13 12:19:42,2017-11-13 12:19:43,0.296s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E04\u0E33\u0E15\u0E2D\u0E1A,2017-11-13 12:19:43,2017-11-13 12:19:43,0.146s,PASSED
uploadFile,Chrome 62.0.3202.89,\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E23\u0E39\u0E1B\u0E20\u0E32\u0E1E\u0E08\u0E32\u0E01\u0E40\u0E04\u0E23\u0E37\u0E48\u0E2D\u0E07,2017-11-13 12:19:43,2017-11-13 12:19:43,0.086s,PASSED
setText,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Username,2017-11-13 12:19:43,2017-11-13 12:19:43,0.088s,PASSED
sendKeys,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Username,2017-11-13 12:19:43,2017-11-13 12:19:43,0.068s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:43,2017-11-13 12:19:43,0.078s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Username \u0E27\u0E48\u0E32\u0E07,2017-11-13 12:19:43,2017-11-13 12:19:43,0.042s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Username,2017-11-13 12:19:43,2017-11-13 12:19:43,0.109s,PASSED
waitForElementClickable,Chrome 62.0.3202.89,\u0E23\u0E2D\u0E43\u0E2B\u0E49\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:43,2017-11-13 12:19:43,0.081s,PASSED
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21 Sign Up,2017-11-13 12:19:43,2017-11-13 12:19:43,0.093s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19 Pop up,2017-11-13 12:19:43,2017-11-13 12:19:44,0.632s,PASSED
click,Chrome 62.0.3202.89,\u0E04\u0E25\u0E34\u0E01\u0E1B\u0E38\u0E48\u0E21\u0E1B\u0E34\u0E14 Pop up \u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19,2017-11-13 12:19:44,2017-11-13 12:19:44,0.134s,PASSED
setText,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Password,2017-11-13 12:19:44,2017-11-13 12:19:44,0.113s,PASSED
sendKeys,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Password,2017-11-13 12:19:44,2017-11-13 12:19:44,0.072s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:44,2017-11-13 12:19:44,0.041s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Password \u0E27\u0E48\u0E32\u0E07,2017-11-13 12:19:44,2017-11-13 12:19:44,0.052s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:44,2017-11-13 12:19:45,0.129s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E44\u0E21\u0E48\u0E43\u0E2B\u0E49\u0E15\u0E23\u0E07\u0E01\u0E31\u0E19\u0E01\u0E31\u0E1A\u0E0A\u0E48\u0E2D\u0E07\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:45,2017-11-13 12:19:45,0.160s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:45,2017-11-13 12:19:45,0.049s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E44\u0E21\u0E48\u0E15\u0E23\u0E07\u0E01\u0E31\u0E19\u0E01\u0E31\u0E1A\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:45,2017-11-13 12:19:45,0.050s,PASSED
setText,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:45,2017-11-13 12:19:45,0.143s,PASSED
sendKeys,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:45,2017-11-13 12:19:45,0.115s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:45,2017-11-13 12:19:45,0.032s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E44\u0E21\u0E48\u0E15\u0E23\u0E07\u0E01\u0E31\u0E19\u0E01\u0E31\u0E1A\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:45,2017-11-13 12:19:45,0.026s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E43\u0E2B\u0E49\u0E15\u0E23\u0E07\u0E01\u0E31\u0E19\u0E01\u0E31\u0E1A\u0E0A\u0E48\u0E2D\u0E07\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19,2017-11-13 12:19:45,2017-11-13 12:19:45,0.079s,PASSED
setText,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E0A\u0E37\u0E48\u0E2D,2017-11-13 12:19:45,2017-11-13 12:19:45,0.088s,PASSED
sendKeys,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E0A\u0E37\u0E48\u0E2D,2017-11-13 12:19:45,2017-11-13 12:19:45,0.053s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:45,2017-11-13 12:19:45,0.027s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Firstname \u0E27\u0E48\u0E32\u0E07,2017-11-13 12:19:45,2017-11-13 12:19:45,0.058s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E0A\u0E37\u0E48\u0E2D\u0E40\u0E1B\u0E47\u0E19\u0E15\u0E31\u0E27\u0E40\u0E25\u0E02,2017-11-13 12:19:45,2017-11-13 12:19:46,0.113s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:46,2017-11-13 12:19:46,0.027s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Firstname \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E01\u0E23\u0E2D\u0E01\u0E15\u0E31\u0E27\u0E40\u0E25\u0E02\u0E44\u0E14\u0E49,2017-11-13 12:19:46,2017-11-13 12:19:46,0.032s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E0A\u0E37\u0E48\u0E2D,2017-11-13 12:19:46,2017-11-13 12:19:46,0.152s,PASSED
setText,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E19\u0E32\u0E21\u0E2A\u0E01\u0E38\u0E25,2017-11-13 12:19:46,2017-11-13 12:19:46,0.119s,PASSED
sendKeys,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E19\u0E32\u0E21\u0E2A\u0E01\u0E38\u0E25,2017-11-13 12:19:46,2017-11-13 12:19:46,0.103s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:46,2017-11-13 12:19:46,0.042s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Lastname \u0E27\u0E48\u0E32\u0E07,2017-11-13 12:19:46,2017-11-13 12:19:46,0.047s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E23\u0E2B\u0E31\u0E2A\u0E1C\u0E48\u0E32\u0E19\u0E40\u0E1B\u0E47\u0E19\u0E15\u0E31\u0E27\u0E40\u0E25\u0E02,2017-11-13 12:19:46,2017-11-13 12:19:46,0.119s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:46,2017-11-13 12:19:46,0.030s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Lastname \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E01\u0E23\u0E2D\u0E01\u0E15\u0E31\u0E27\u0E40\u0E25\u0E02\u0E44\u0E14\u0E49,2017-11-13 12:19:46,2017-11-13 12:19:46,0.048s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01\u0E19\u0E32\u0E21\u0E2A\u0E01\u0E38\u0E25,2017-11-13 12:19:46,2017-11-13 12:19:46,0.118s,PASSED
setText,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E2D\u0E35\u0E40\u0E21\u0E25,2017-11-13 12:19:46,2017-11-13 12:19:46,0.099s,PASSED
sendKeys,Chrome 62.0.3202.89,\u0E25\u0E1A\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E43\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E2D\u0E35\u0E40\u0E21\u0E25,2017-11-13 12:19:46,2017-11-13 12:19:47,0.071s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:47,2017-11-13 12:19:47,0.038s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E01\u0E32\u0E23\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E01\u0E25\u0E48\u0E2D\u0E07\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21 Email \u0E27\u0E48\u0E32\u0E07,2017-11-13 12:19:47,2017-11-13 12:19:47,0.063s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Email \u0E44\u0E21\u0E48\u0E21\u0E35 @,2017-11-13 12:19:47,2017-11-13 12:19:47,0.132s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:47,2017-11-13 12:19:47,0.025s,PASSED
verifyElementPresent,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E02\u0E49\u0E2D\u0E04\u0E27\u0E32\u0E21\u0E41\u0E08\u0E49\u0E07\u0E40\u0E15\u0E37\u0E2D\u0E19\u0E23\u0E39\u0E1B\u0E41\u0E1A\u0E1A Email \u0E1C\u0E34\u0E14\u0E1E\u0E25\u0E32\u0E14,2017-11-13 12:19:47,2017-11-13 12:19:47,0.035s,PASSED
setText,Chrome 62.0.3202.89,\u0E01\u0E23\u0E2D\u0E01 Email,2017-11-13 12:19:47,2017-11-13 12:19:47,0.167s,PASSED
selectOptionByIndex,Chrome 62.0.3202.89,\u0E44\u0E21\u0E48\u0E40\u0E25\u0E37\u0E2D\u0E01\u0E04\u0E33\u0E16\u0E32\u0E21,2017-11-13 12:19:47,2017-11-13 12:19:47,0.159s,PASSED
verifyElementNotClickable,Chrome 62.0.3202.89,\u0E22\u0E37\u0E19\u0E22\u0E31\u0E19\u0E1B\u0E38\u0E48\u0E21 Sign Up \u0E44\u0E21\u0E48\u0E2A\u0E32\u0E21\u0E32\u0E23\u0E16\u0E04\u0E25\u0E34\u0E01\u0E44\u0E14\u0E49,2017-11-13 12:19:47,2017-11-13 12:19:47,0.032s,PASSED
